Timestamp,Prediction,Confidence,HealthScore,Alert,OrbitPhase,BusVoltage,BatterySOC,BatteryTemp,WheelRPM,CPUUsage,SignalStrength
2026-01-01T01:50:00Z,Communication Fault,67.6,60,WARNING,-1.0952301459039508,-0.4871328833182252,-20.19432644718289,-0.778045788578325,-2.2017229984050477,1.857096542406776,-0.2994529811632732
2026-01-01T01:55:00Z,Normal,44.11,100,NORMAL,-0.9127716615361,0.0834906811665559,-20.15179278468444,-0.8420465785848052,-2.200214355783858,2.4528021839888514,-0.2503511934086836
2026-01-01T02:00:00Z,Communication Fault,42.15,60,WARNING,-0.7299662979204014,-0.6350723259624407,-20.12627258718537,-0.4531187008531145,-2.198705713162669,2.705525789508519,-0.3812892940875898
2026-01-01T02:05:00Z,Communication Fault,65.42,60,WARNING,-0.5475078135525504,-0.8323249161547113,-20.083738924686926,-0.6672751904901844,-2.1971970705414794,2.9040943367025447,-0.2503511934086836
2026-01-01T02:10:00Z,Communication Fault,62.82,60,WARNING,-0.3650493291846993,-0.592803913778379,-20.041205262188463,-0.6131206758693163,-2.19568842792029,2.4528021839888514,-0.2503511934086836
2026-01-01T02:15:00Z,Communication Fault,60.37,60,WARNING,-0.1822439655690008,-0.9732196234349332,-20.007178332189717,-0.6820446035686035,-2.1941797852991005,1.911251600732419,-0.4303910818421793
2026-01-01T02:20:00Z,Communication Fault,80.39,60,WARNING,0.00021451879885,-0.0010461432015671,-19.95613793719157,-0.6032744004837041,-2.192671142677911,1.4419077619101772,-0.3649220315027274
2026-01-01T02:25:00Z,Sensor Fault,60.92,85,WARNING,0.1826730031667012,-0.7830117686066561,-19.92211100719282,-0.3275786896865556,-2.1911625000567216,1.1530807841734143,-0.3976565566724545
2026-01-01T02:30:00Z,Thermal Fault,73.83,65,CRITICAL,0.3651314875345521,-0.9379959466148652,-19.87957734469436,-0.4457339943139049,-2.1896538574355326,0.918408864762293,-0.2503511934086836
2026-01-01T02:35:00Z,Power Anomaly,98.35,80,WARNING,0.5479368511502506,-1.135248536807136,-19.84555041469561,-0.4358877189282927,-2.188145214814343,0.593478514808434,-0.3812892940875898
2026-01-01T02:40:00Z,Thermal Fault,90.7,65,CRITICAL,0.7303953355181018,-0.4519092064982072,-28.68636549001053,-2.044076375285956,-2.1866365721931538,0.2324447926374792,-0.168514880484367
2026-01-01T02:45:00Z,Sensor Fault,94.77,85,WARNING,0.9128538198859528,-0.5364460308663304,-19.913604274693128,-2.702992626465555,-2.1851279295719643,1.2383581512479354,-1.0907469212002068
2026-01-01T02:50:00Z,Power Anomaly,99.83,80,WARNING,1.0956591835016514,-1.0225327709829883,-19.97315140219095,-2.9540726487986726,-2.183619286950775,0.7198403175682675,3.2195084745823426
2026-01-01T02:55:00Z,Normal,76.75,100,NORMAL,1.278117667869502,-0.6421170613264843,-20.015685064689407,-2.6537612495374927,-2.182110644329586,0.593478514808434,1.1572333888895616
2026-01-01T03:00:00Z,Power Anomaly,99.28,80,WARNING,1.460576152237353,-1.3818142745475115,-20.075232192187237,-2.395296520665166,-2.1806020017083965,0.3046515370716699,0.0278922705339934
2026-01-01T03:05:00Z,Thermal Fault,49.0,65,CRITICAL,1.6433815158530516,-0.7830117686066561,-20.12627258718537,-2.461758879518051,-2.179093359087207,0.0338762454434537,-0.2994529811632732
2026-01-01T03:10:00Z,Thermal Fault,97.26,65,CRITICAL,-1.6429524782553515,-0.6914302088745394,-20.100752389686303,-0.6008128316373005,-2.1775847164660176,0.0338762454434537,-0.3158202437481379
2026-01-01T03:15:00Z,Thermal Fault,90.9,65,CRITICAL,-1.4604939938875006,-0.2476118809418929,-20.075232192187237,-0.5688124366340603,-2.176076073844828,-0.4174159072702398,-0.3485547689178627
2026-01-01T03:20:00Z,Power Anomaly,97.6,80,WARNING,-1.2776886302718018,-1.1141143307151051,-20.02419179718909,-0.6672751904901844,-2.1745674312236387,0.0880313037690964,-0.4303910818421793
2026-01-01T03:25:00Z,Power Anomaly,98.66,80,WARNING,-1.0952301459039508,-1.2972774501793884,-19.97315140219095,-0.5343504727844167,-2.1730587886024497,0.7198403175682675,-0.3812892940875898
2026-01-01T03:30:00Z,Power Anomaly,98.31,80,WARNING,-0.9127716615361,-1.1563827428991666,-19.92211100719282,-0.450657132006711,-2.1715501459812603,1.568269564670012,-0.4140238192573169
2026-01-01T03:35:00Z,Power Anomaly,98.12,80,WARNING,-0.7299662979204014,-1.3113669209074257,-19.87957734469436,-0.8026614770423555,-2.170041503360071,2.0737167757093484,-0.3321875063330002
2026-01-01T03:40:00Z,Communication Fault,61.73,60,WARNING,-0.5475078135525504,-0.3673723821300841,-19.837043682195915,-0.5195810597059983,-2.1685328607388814,2.4528021839888514,-0.3649220315027274
2026-01-01T03:45:00Z,Communication Fault,65.29,60,WARNING,-0.3650493291846993,-0.2969250284899481,-19.81152348469685,-0.423579874696277,-2.167024218117692,2.0556650896008017,-0.3812892940875898
2026-01-01T03:50:00Z,Communication Fault,81.75,60,WARNING,-0.1822439655690008,-0.7266538856945574,-19.777496554698093,-0.6229669512549285,-2.165515575496503,1.6224246229956547,-0.3321875063330002
2026-01-01T03:55:00Z,Communication Fault,50.12,60,WARNING,0.00021451879885,-0.4096407943141457,-19.74346962469933,-0.4580418385459207,-2.164006932875313,1.225287528607605,-0.3649220315027274
2026-01-01T04:00:00Z,Thermal Fault,67.02,65,CRITICAL,0.1826730031667012,-0.7900565039706497,-19.683922497201507,-0.145422595052726,-2.162498290254124,0.9545122369793888,-0.3321875063330002
2026-01-01T04:05:00Z,Thermal Fault,71.87,65,CRITICAL,0.3651314875345521,-0.8675485929747793,-19.632882102203364,-0.5737355743268665,-2.1609896476329347,0.7198403175682675,-0.2830857185784107
2026-01-01T04:10:00Z,Sensor Fault,75.22,85,WARNING,0.5479368511502506,-0.9520854173429024,-19.60736190470429,-0.499888508934773,-2.159481005011745,0.4310133398315046,-0.3976565566724545
2026-01-01T04:15:00Z,Thermal Fault,90.65,65,CRITICAL,0.7303953355181018,-0.9450406819789088,-19.65840229970244,-2.6389918364590743,-2.157972362390556,0.1421863620947404,-0.1848821430692294
2026-01-01T04:20:00Z,Power Anomaly,99.85,80,WARNING,0.9128538198859528,-1.3818142745475115,-19.709442694700577,-2.5036055499069034,-2.156463719769367,0.3588065953973126,2.2374727194905426
2026-01-01T04:25:00Z,Normal,87.9,100,NORMAL,1.0956591835016514,-0.7477880917865881,-19.7689898221984,-2.461758879518051,-2.1549550771481774,0.7198403175682675,3.203141211997478
2026-01-01T04:30:00Z,Normal,88.5,100,NORMAL,1.278117667869502,-0.853459122246742,-19.803016752197163,-2.5036055499069034,-2.153446434526988,0.5032200842656953,3.203141211997478
2026-01-01T04:35:00Z,Thermal Fault,49.54,65,CRITICAL,1.460576152237353,-0.578714443050392,-19.837043682195915,-2.6833000756943304,-2.1519377919057985,0.1782897343118351,0.4207065725707119
2026-01-01T04:40:00Z,Thermal Fault,77.29,65,CRITICAL,1.6433815158530516,-0.8111907100626805,-19.87957734469436,-2.5011439810605007,-2.150429149284609,-0.0202788128821889,-0.1521476178995046
2026-01-01T04:45:00Z,Thermal Fault,84.25,65,CRITICAL,-1.6429524782553515,-0.8957275344308037,-19.84555041469561,-0.3472712404577809,-2.14892050666342,-0.2549507322933104,-0.4631256070119064
2026-01-01T04:50:00Z,Power Anomaly,92.67,80,WARNING,-1.4604939938875006,-1.1493380075351731,-19.803016752197163,-0.4949653712419669,-2.1474118640422306,-0.4896226517044306,-0.4303910818421793
2026-01-01T04:55:00Z,Thermal Fault,60.28,65,CRITICAL,-1.2776886302718018,-0.8111907100626805,-19.751976357199023,-0.4186567370034709,-2.145903221421041,0.1060829898776444,-0.3976565566724545
2026-01-01T05:00:00Z,Thermal Fault,74.11,65,CRITICAL,-1.0952301459039508,-0.578714443050392,-19.69242922970119,-0.5958896939444944,-2.144394578799852,0.8100987481110062,-0.2830857185784107
2026-01-01T05:05:00Z,Power Anomaly,98.25,80,WARNING,-0.9127716615361,-1.2409195672672897,-19.65840229970244,-0.4481955631603075,-2.1428859361786623,1.58632125077856,-0.3649220315027274
2026-01-01T05:10:00Z,Communication Fault,62.84,60,WARNING,-0.7299662979204014,-0.804145974698687,-19.615868637203977,-0.5171194908595949,-2.141377293557473,2.1098201479264445,-0.3649220315027274
2026-01-01T05:15:00Z,Communication Fault,68.16,60,WARNING,-0.5475078135525504,-0.7548328271506318,-19.581841707205225,-0.6992755854934254,-2.139868650936284,2.4347504978803034,-0.2830857185784107
2026-01-01T05:20:00Z,Power Anomaly,94.18,80,WARNING,-0.3650493291846993,-1.0859353892590806,-19.556321509706155,-0.5097347843203853,-2.1383600083150944,2.1459235201435405,-0.4303910818421793
2026-01-01T05:25:00Z,Power Anomaly,94.48,80,WARNING,-0.1822439655690008,-1.0366222417110256,-19.505281114708016,-0.7041987231862314,-2.136851365693905,1.6404763091042027,-0.446758344427044
2026-01-01T05:30:00Z,Communication Fault,81.88,60,WARNING,0.00021451879885,-0.7477880917865881,-19.437227254710496,-0.6500442085653625,-2.135342723072716,1.2974942730417958,-0.3649220315027274
2026-01-01T05:35:00Z,Power Anomaly,99.44,80,WARNING,0.1826730031667012,-1.2268300965393026,-19.39469359221205,-0.5269657662452071,-2.133834080451526,1.0267189814135798,-0.2994529811632732
2026-01-01T05:40:00Z,Sensor Fault,65.53,85,WARNING,0.3651314875345521,-0.7055196796025266,-19.34365319721391,-0.5097347843203853,-2.132325437830337,0.7739953758939115,-0.3812892940875898
2026-01-01T05:45:00Z,Power Anomaly,98.97,80,WARNING,0.5479368511502506,-1.1422932721711794,-19.29261280221577,-0.7288144116502621,-2.130816795209148,0.3768582815058606,-0.3158202437481379
2026-01-01T05:50:00Z,Power Anomaly,98.13,80,WARNING,0.7303953355181018,-7.22186909013857,-19.352159929713604,-2.368219263354732,-2.1293081525879582,0.1421863620947404,-0.0212095172205961
2026-01-01T05:55:00Z,Normal,86.57,100,NORMAL,0.9128538198859528,-0.0080908785655607,-19.39469359221205,-2.439604759900423,-2.127799509966769,0.4129616537229566,2.3520435575845866
2026-01-01T06:00:00Z,Power Anomaly,99.72,80,WARNING,1.0956591835016514,-1.135248536807136,-19.42021378971112,-2.629145561073462,-2.12629086734558,0.7920470620024596,3.0394685861488444
2026-01-01T06:05:00Z,Normal,72.09,100,NORMAL,1.278117667869502,-0.6421170613264843,-19.471254184709263,-2.752224003393618,-2.12478222472439,0.5212717703742433,1.1736006514744264
2026-01-01T06:10:00Z,Power Anomaly,99.43,80,WARNING,1.460576152237353,-1.0859353892590806,-19.496774382208333,-2.547913789142159,-2.123273582103201,0.2685481648545739,0.0278922705339934
2026-01-01T06:15:00Z,Sensor Fault,83.1,85,WARNING,1.6433815158530516,-0.4659986772261943,-19.581841707205225,-2.592222028377415,-2.1217649394820115,-0.0022271267736422,-0.3976565566724545
2026-01-01T06:20:00Z,Power Anomaly,94.1,80,WARNING,-1.6429524782553515,-1.2761432440873577,-19.530801312207085,-0.5417351793236264,-2.120256296860822,-0.2549507322933104,-0.3649220315027274
2026-01-01T06:25:00Z,Thermal Fault,68.69,65,CRITICAL,-1.4604939938875006,-0.6632512674184651,-19.479760917208942,-0.6106591070229127,-2.1187476542396326,-0.4715709655958826,-0.4794928695967712
2026-01-01T06:30:00Z,Power Anomaly,99.13,80,WARNING,-1.2776886302718018,-1.1422932721711794,-19.44573398721019,-0.8518928539704175,-2.117239011618443,0.1421863620947404,-0.3321875063330002
2026-01-01T06:35:00Z,Communication Fault,51.47,60,WARNING,-1.0952301459039508,-0.9027722697948471,-19.39469359221205,-0.6131206758693163,-2.115730368997254,2.06606135629258,-4.178494213775883
2026-01-01T06:40:00Z,Power Anomaly,99.12,80,WARNING,-0.9127716615361,-1.1916064197192346,-19.377680127212678,-0.6008128316373005,-2.1142217263760648,1.532166192452916,-0.266718455993546
2026-01-01T06:45:00Z,Communication Fault,51.22,60,WARNING,-0.7299662979204014,-0.5364460308663304,-19.335146464714217,-0.4605034073923232,-2.1127130837548758,2.0195617173837057,-0.3649220315027274
2026-01-01T06:50:00Z,Power Anomaly,99.01,80,WARNING,-0.5475078135525504,-1.1211590660791486,-19.29261280221577,-0.6574289151045721,-2.111204441133686,2.4166988117717567,-0.3649220315027274
2026-01-01T06:55:00Z,Communication Fault,79.71,60,WARNING,-0.3650493291846993,-0.628027590598447,-19.22455894221825,-0.3029630012225242,-2.1096957985124964,2.0917684618178964,-0.3158202437481379
2026-01-01T07:00:00Z,Communication Fault,78.92,60,WARNING,-0.1822439655690008,-0.9450406819789088,-19.19053201221949,-0.8346618720455956,-2.108187155891307,1.6404763091042027,-0.266718455993546
2026-01-01T07:05:00Z,Communication Fault,81.36,60,WARNING,0.00021451879885,-0.8675485929747793,-19.156505082220736,-0.3571175158433932,-2.106678513270118,1.243339214716153,-0.266718455993546
2026-01-01T07:10:00Z,Thermal Fault,45.35,65,CRITICAL,0.1826730031667012,-0.768922297878619,-19.122478152221973,-0.5835818497124787,-2.105169870648929,0.8823054925451982,-0.2339839308238212
2026-01-01T07:15:00Z,Power Anomaly,99.05,80,WARNING,0.3651314875345521,-1.0929801246231243,-19.062931024724147,-0.4211183058498735,-2.103661228027739,0.7198403175682675,-0.4958601321816335
2026-01-01T07:20:00Z,Sensor Fault,49.89,85,WARNING,0.5479368511502506,-0.7477880917865881,-19.0203973622257,-0.5368120416308202,-2.1021525854065497,1.093005510309338,-3.024733378975238
2026-01-01T07:25:00Z,Thermal Fault,80.38,65,CRITICAL,0.7303953355181018,-0.2828355577619609,-19.071437757223844,-2.3509882814299106,-2.1006439427853603,0.1241346759861924,-0.1848821430692294
2026-01-01T07:30:00Z,Power Anomaly,99.85,80,WARNING,0.9128538198859528,-1.100024859987118,-19.11397141972229,-2.5774526152989967,-2.0991353001641717,0.3407549092887659,2.253839982075405
2026-01-01T07:35:00Z,Normal,72.12,100,NORMAL,1.0956591835016514,-0.4096407943141457,-19.16501181472043,-2.6833000756943304,-2.097626657542982,0.7559436897853635,3.104937636488299
2026-01-01T07:40:00Z,Normal,73.25,100,NORMAL,1.278117667869502,-0.2969250284899481,-19.199038744719186,-2.311603179887461,-2.0961180149217924,0.5393234564827901,1.124498863719837
2026-01-01T07:45:00Z,Power Anomaly,99.62,80,WARNING,1.460576152237353,-1.1141143307151051,-19.25858587221702,-2.538067513756547,-2.094609372300603,0.2504964787460272,0.0769940582885829
2026-01-01T07:50:00Z,Power Anomaly,99.32,80,WARNING,1.6433815158530516,-1.3395458623634502,-19.309626267215144,-2.488836136828485,-2.093100729679413,-0.0022271267736422,-0.266718455993546
2026-01-01T07:55:00Z,Thermal Fault,72.07,65,CRITICAL,-1.6429524782553515,-0.7196091503305638,-19.275599337216395,-0.3694253600754089,-2.091592087058224,-0.2549507322933104,-0.2994529811632732
2026-01-01T08:00:00Z,Power Anomaly,99.16,80,WARNING,-1.4604939938875006,-1.0225327709829883,-19.25007913971732,-0.7041987231862314,-2.090083444437035,-0.4896226517044306,-0.3649220315027274
2026-01-01T08:05:00Z,Sensor Fault,50.89,85,WARNING,-1.2776886302718018,-0.1701197919378134,-19.199038744719186,-0.4629649762387268,-2.0885748018158456,0.0519279315520017,-0.4140238192573169
2026-01-01T08:10:00Z,Thermal Fault,54.28,65,CRITICAL,-1.0952301459039508,-0.8111907100626805,-19.156505082220736,-0.6377363643333477,-2.087066159194656,0.6295818870255288,-0.2176166682389565
2026-01-01T08:15:00Z,Power Anomaly,98.42,80,WARNING,-0.9127716615361,-1.1070695953511114,-19.11397141972229,-0.5688124366340603,-2.0855575165734668,1.4599594480187252,-0.4140238192573169
2026-01-01T08:20:00Z,Power Anomaly,98.26,80,WARNING,-0.7299662979204014,-1.2268300965393026,-19.071437757223844,-0.5392736104772228,-2.0840488739522773,1.965406659058063,-0.446758344427044
2026-01-01T08:25:00Z,Sensor Fault,56.5,85,WARNING,-0.5475078135525504,-0.43781973577017,-19.04591755972477,-0.7706610820391153,-2.0825402313310883,2.218130264577731,-0.3976565566724545
2026-01-01T08:30:00Z,Power Anomaly,96.81,80,WARNING,-0.3650493291846993,-1.0225327709829883,-19.011890629726008,-0.6623520527973782,-2.081031588709899,2.1278718340349925,-0.4303910818421793
2026-01-01T08:35:00Z,Communication Fault,51.12,60,WARNING,-0.1822439655690008,-0.804145974698687,-18.96935696722756,-0.3472712404577809,-2.079522946088709,1.5141145063443693,-0.4303910818421793
2026-01-01T08:40:00Z,Thermal Fault,44.36,65,CRITICAL,0.00021451879885,-0.4800881479542316,-18.9353300372288,-0.4161951681570674,-2.07801430346752,1.1350290980648663,-0.3649220315027274
2026-01-01T08:45:00Z,Power Anomaly,99.35,80,WARNING,0.1826730031667012,-0.9873090941629704,-18.90130310723005,-0.5565045924020446,-2.0765056608463306,0.7920470620024596,-0.3649220315027274
2026-01-01T08:50:00Z,Sensor Fault,71.94,85,WARNING,0.3651314875345521,-0.8323249161547113,-18.850262712231903,-0.5097347843203853,-2.074997018225141,0.593478514808434,-0.3812892940875898
2026-01-01T08:55:00Z,Thermal Fault,51.77,65,CRITICAL,0.5479368511502506,-0.8182354454267241,-18.782208852234387,-0.5885049874052848,-2.073488375603952,0.2865998509631219,-0.4140238192573169
2026-01-01T09:00:00Z,Thermal Fault,84.71,65,CRITICAL,0.7303953355181018,-0.578714443050392,-18.833249247232526,-2.3140647487338644,-2.0719797329827627,0.0338762454434537,-0.1521476178995046
2026-01-01T09:05:00Z,Power Anomaly,99.83,80,WARNING,0.9128538198859528,-7.1965722365368565,-18.875782909730976,-2.545452220295757,-2.0704710903615733,0.3768582815058606,2.2374727194905426
2026-01-01T09:10:00Z,Normal,60.13,100,NORMAL,1.0956591835016514,-0.8957275344308037,-18.926823304729115,-2.481451430289276,-2.068962447740384,0.6837369453511728,2.990366798394255
2026-01-01T09:15:00Z,Normal,59.71,100,NORMAL,1.278117667869502,-0.7971012393346933,-19.003383897226318,-2.348526712583508,-2.0674538051191944,0.4129616537229566,1.1572333888895616
2026-01-01T09:20:00Z,Normal,62.33,100,NORMAL,1.460576152237353,-0.9520854173429024,-19.054424292224454,-2.6340686987662685,-2.0659451624980054,0.1602380482032884,0.1424631086280371
2026-01-01T09:25:00Z,Power Anomaly,98.95,80,WARNING,1.6433815158530516,-1.3465905977274435,-19.0969579547229,-2.2894490602698325,-2.064436519876816,-0.0924855573163809,-0.2012494056540941
2026-01-01T09:30:00Z,Thermal Fault,86.62,65,CRITICAL,-1.6429524782553515,-0.733698621058601,-19.028904094725384,-0.7755842197319214,-2.0629278772556265,-0.2910541045104051,-0.3485547689178627
2026-01-01T09:35:00Z,Thermal Fault,88.02,65,CRITICAL,-1.4604939938875006,-0.1560303212097762,-18.986370432226938,-0.3078861389153312,-2.061419234634437,-0.5798810822471693,-0.2994529811632732
2026-01-01T09:40:00Z,Power Anomaly,96.78,80,WARNING,-1.2776886302718018,-1.1282038014431424,-18.9353300372288,-0.6008128316373005,-2.059910592013248,-0.0563821850992849,-0.3976565566724545
2026-01-01T09:45:00Z,Power Anomaly,99.19,80,WARNING,-1.0952301459039508,-1.0929801246231243,-18.892796374730352,-0.581120280866076,-2.0584019493920582,0.5393234564827901,-0.3649220315027274
2026-01-01T09:50:00Z,Power Anomaly,98.92,80,WARNING,-0.9127716615361,-1.1211590660791486,-18.86727617723128,-0.8248155966599834,-2.056893306770869,1.2613909008246995,-0.3158202437481379
2026-01-01T09:55:00Z,Communication Fault,51.71,60,WARNING,-0.7299662979204014,-0.5575802369583611,-18.807729049733457,-0.6131206758693163,-2.05538466414968,1.6765796813212988,-0.2503511934086836
2026-01-01T10:00:00Z,Communication Fault,75.31,60,WARNING,-0.5475078135525504,-0.6562065320544714,-18.75668865473532,-0.6968140166470219,-2.0538760215284904,2.0015100312751577,-0.3321875063330002
2026-01-01T10:05:00Z,Communication Fault,68.41,60,WARNING,-0.3650493291846993,-0.8675485929747793,-18.705648259737178,-0.6328132266405407,-2.052367378907301,1.6946313674298468,-0.446758344427044
2026-01-01T10:10:00Z,Power Anomaly,92.6,80,WARNING,-0.1822439655690008,-1.135248536807136,-26.737900650620876,0.2433071437174735,-2.0508587362861115,1.243339214716153,-0.3321875063330002
2026-01-01T10:15:00Z,Sensor Fault,64.44,85,WARNING,0.00021451879885,-0.7759670332426626,-18.62058093474028,-0.3989641862322455,-2.0493500936649225,0.7739953758939115,-0.4794928695967712
2026-01-01T10:20:00Z,Power Anomaly,99.19,80,WARNING,0.1826730031667012,-1.360680068455481,-18.59506073724121,-0.5097347843203853,-2.047841451043733,0.557375142591338,-0.3158202437481379
2026-01-01T10:25:00Z,Sensor Fault,70.46,85,WARNING,0.3651314875345521,-0.7618775625146254,-18.544020342243076,-0.4949653712419669,-2.046332808422544,0.4671167120485993,-0.3812892940875898
2026-01-01T10:30:00Z,Thermal Fault,82.43,65,CRITICAL,0.5479368511502506,-0.5012223540462624,-18.47596648224556,-0.701737154339828,-2.044824165801354,0.1602380482032884,-0.3649220315027274
2026-01-01T10:35:00Z,Power Anomaly,87.45,80,WARNING,0.7303953355181018,-1.2479643026313334,-18.53551360974338,-2.6389918364590743,-2.0433155231801647,-0.1466406156420237,-0.1357803553146398
2026-01-01T10:40:00Z,Power Anomaly,99.72,80,WARNING,0.9128538198859528,-1.3465905977274435,-18.59506073724121,-2.245140821034577,-2.0418068805589757,0.1060829898776444,2.2374727194905426
2026-01-01T10:45:00Z,Normal,88.21,100,NORMAL,1.0956591835016514,-0.2546566163058865,-18.64610113223935,-2.619299285687849,-2.0402982379377863,0.4490650259400513,3.072203111318572
2026-01-01T10:50:00Z,Power Anomaly,99.54,80,WARNING,1.278117667869502,-1.029577506347032,-18.69714152723748,-2.2672949406522047,-2.038789595316597,0.2324447926374792,1.1572333888895616
2026-01-01T10:55:00Z,Normal,68.94,100,NORMAL,1.460576152237353,-0.4166855296781392,-18.765195387235,-2.550375357988562,-2.0372809526954074,-0.0022271267736422,-0.0703113049751879
2026-01-01T11:00:00Z,Normal,45.03,100,NORMAL,1.6433815158530516,-0.8675485929747793,-18.81623578223314,-2.5134518252925155,-2.035772310074218,-0.2910541045104051,-0.1521476178995046
2026-01-01T11:05:00Z,Thermal Fault,96.88,65,CRITICAL,-1.6429524782553515,-0.8745933283387729,-18.79071558473407,-0.3866563420002298,-2.034263667453029,-0.2910541045104051,-0.2503511934086836
2026-01-01T11:10:00Z,Thermal Fault,87.84,65,CRITICAL,-1.4604939938875006,-0.6562065320544714,-18.73967518973594,-0.3546559469969897,-2.03275502483184,-0.6340361405728133,-0.3649220315027274
2026-01-01T11:15:00Z,Power Anomaly,92.74,80,WARNING,-1.2776886302718018,-1.1211590660791486,-18.705648259737178,-0.5589661612484481,-2.03124638221065,-0.1827439878591197,-0.4140238192573169
2026-01-01T11:20:00Z,Thermal Fault,59.94,65,CRITICAL,-1.0952301459039508,-0.7618775625146254,-18.64610113223935,-0.5983512627908979,-2.0297377395894607,0.3227032231802179,-0.4631256070119064
2026-01-01T11:25:00Z,Sensor Fault,62.28,85,WARNING,-0.9127716615361,-0.9450406819789088,-18.61207420224059,-0.549119885862835,-2.0282290969682717,1.0447706675221278,-0.4140238192573169
